artist_id,artist_genres
3BGUNVzuoQ79pOjLxJsZZg,zoomergaze
4Ge8xMJNwt6EEXOzVXju9a,indietronica
4ngzSYix3OAL3ph7OjDXzn,emotional black metal
4NZvixzsSefsNiIqXn0NDe,indie pop
52tIYMYQgBbgOFIJHaOPxY,metalcore
2aaLAng2L2aWD2FClzwiep,progressive metal
4XDi67ZENZcbfKnvMnTYsI,korean r&b
2PSJ6YriU7JsFucxACpU7Y,k-pop
66CXWjxzNUsdJxJ2JdwvnR,pop
5J7rXWjtn5HzUkJ4Jet8Fr,urbano latino
6cK3NBO6uP7hh0oyuVELFl,trap queen
08PvCOlef4xdOr20jFSTPd,viral rap
4OVbrPbhvK46A1uXTU1u5F,jersey club
0AlnGjlLLXglk9hnwErYDU,nu-metalcore
1vSN1fsvrzpbttOYGsliDr,post-teen pop
0WKHQ3a24pKDB991wqLjMU,melbourne punk
6l7R1jntPahGxwJt7Tky8h,experimental r&b
7aFTOGFDEqDtJUCziLVsVC,uk contemporary r&b
0dWX1Aai3cMYIqOcJLC6cV,isle of man indie
1JspXUvEv3D9ddMeLNqYWj,modern indie pop
5C2iFRY2UldL2hv9THw4aB,pov: indie
6gj3sMEZYP6IESIptoXnrP,alternative r&b
38vNZvHEjUU9XlzlV43H9T,grungegaze
